7350,OSHAINF13747,08022018,B,13875.000,1,L,1,FISCALOSHAACCT,OSH-1320662,1,DR,MISC,13875.000,08022018,07242018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,13875.000,7350,1200000,,73504502,,2018,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13747,08022018,B,13875.000,1,L,1,FISCALOSHAACCT,OSH-1320662,1,DR,MISC,13875.000,08022018,07242018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,-13875.000,7350,4173000,4173000005,73504502,,2018,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13748,08022018,B,8500.000,1,L,1,FISCALOSHAACCT,OSH-1317443,1,DR,MISC,8500.000,08022018,07182018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,8500.000,7350,1200000,,73504502,,2018,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13748,08022018,B,8500.000,1,L,1,FISCALOSHAACCT,OSH-1317443,1,DR,MISC,8500.000,08022018,07182018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,-8500.000,7350,4173000,4173000005,73504502,,2018,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13749,08022018,B,820.000,1,L,1,FISCALOSHAACCT,OSH-1326542,1,DR,MISC,820.000,08022018,07182018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,820.000,7350,1200000,,73504056,,2018,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13749,08022018,B,820.000,1,L,1,FISCALOSHAACCT,OSH-1326542,1,DR,MISC,820.000,08022018,07182018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,-820.000,7350,4173000,4173000005,73504056,,2018,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13750,08022018,B,260.000,1,L,1,FISCALOSHAACCT,OSH-1323528,1,DR,MISC,260.000,08022018,07182018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,260.000,7350,1200000,,73504056,,2018,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13750,08022018,B,260.000,1,L,1,FISCALOSHAACCT,OSH-1323528,1,DR,MISC,260.000,08022018,07182018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,-260.000,7350,4173000,4173000005,73504056,,2018,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13751,08022018,B,185.000,1,L,1,FISCALOSHAACCT,OSH-1321348,1,DR,MISC,185.000,08022018,07122018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,185.000,7350,1200000,,73504502,,2018,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13751,08022018,B,185.000,1,L,1,FISCALOSHAACCT,OSH-1321348,1,DR,MISC,185.000,08022018,07122018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,-185.000,7350,4173000,4173000005,73504502,,2018,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
