7350,OSHAINF13213,08012018,B,-525.000,1,L,1,OSH000001222660,OSH-1222660,2,CR,CONTG,-525.000,08012018,06252018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-525.000,7350,1209400,,73504032,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13213,08012018,B,-525.000,1,L,1,OSH000001222660,OSH-1222660,2,CR,CONTG,-525.000,08012018,06252018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,525.000,7350,1290000,0138000000,73504032,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13214,08012018,B,-13030.000,1,L,1,OSH000001259331,OSH-1259331,2,CR,CONTG,-13030.000,08012018,06252018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-13030.000,7350,1209400,,73504056,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13214,08012018,B,-13030.000,1,L,1,OSH000001259331,OSH-1259331,2,CR,CONTG,-13030.000,08012018,06252018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,13030.000,7350,1290000,0138000000,73504056,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13215,08012018,B,-22400.000,1,L,1,OSH000001185038,OSH-1185038,2,CR,CONTG,-22400.000,08012018,06212018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-22400.000,7350,1209400,,73504012,,2016,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13215,08012018,B,-22400.000,1,L,1,OSH000001185038,OSH-1185038,2,CR,CONTG,-22400.000,08012018,06212018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,22400.000,7350,1290000,0138000000,73504012,,2016,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13216,08012018,B,-655.000,1,L,1,OSH000001246146,OSH-1246146,2,CR,CONTG,-655.000,08012018,06222018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-655.000,7350,1209400,,73504023,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13216,08012018,B,-655.000,1,L,1,OSH000001246146,OSH-1246146,2,CR,CONTG,-655.000,08012018,06222018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,655.000,7350,1290000,0138000000,73504023,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13217,08012018,B,-469.000,1,L,1,OSH000001248277,OSH-1248277,2,CR,CONTG,-469.000,08012018,06212018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-469.000,7350,1209400,,73504031,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13217,08012018,B,-469.000,1,L,1,OSH000001248277,OSH-1248277,2,CR,CONTG,-469.000,08012018,06212018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,469.000,7350,1290000,0138000000,73504031,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13218,08012018,B,-150.000,1,L,1,OSH000001267427,OSH-1267427,2,CR,CONTG,-150.000,08012018,06222018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-150.000,7350,1209400,,73504012,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13218,08012018,B,-150.000,1,L,1,OSH000001267427,OSH-1267427,2,CR,CONTG,-150.000,08012018,06222018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,150.000,7350,1290000,0138000000,73504012,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13219,08012018,B,-1200.000,1,L,1,OSH000001251223,OSH-1251223,2,CR,CONTG,-1200.000,08012018,06222018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-1200.000,7350,1209400,,73504503,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13219,08012018,B,-1200.000,1,L,1,OSH000001251223,OSH-1251223,2,CR,CONTG,-1200.000,08012018,06222018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,1200.000,7350,1290000,0138000000,73504503,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13220,08012018,B,-1500.000,1,L,1,OSH000001274268,OSH-1274268,2,CR,CONTG,-1500.000,08012018,06212018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-1500.000,7350,1209400,,73504502,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13220,08012018,B,-1500.000,1,L,1,OSH000001274268,OSH-1274268,2,CR,CONTG,-1500.000,08012018,06212018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,1500.000,7350,1290000,0138000000,73504502,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13221,08012018,B,-3715.000,1,L,1,OSH000001258307,OSH-1258307,2,CR,CONTG,-3715.000,08012018,06212018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-3715.000,7350,1209400,,73504056,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13221,08012018,B,-3715.000,1,L,1,OSH000001258307,OSH-1258307,2,CR,CONTG,-3715.000,08012018,06212018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,3715.000,7350,1290000,0138000000,73504056,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13222,08012018,B,-18265.000,1,L,1,OSH000001244081,OSH-1244081,2,CR,CONTG,-18265.000,08012018,06252018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-18265.000,7350,1209400,,73504031,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13222,08012018,B,-18265.000,1,L,1,OSH000001244081,OSH-1244081,2,CR,CONTG,-18265.000,08012018,06252018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,18265.000,7350,1290000,0138000000,73504031,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13223,08012018,B,-13425.000,1,L,1,OSH000001223363,OSH-1223363,2,CR,CONTG,-13425.000,08012018,06252018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-13425.000,7350,1209400,,73504025,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13223,08012018,B,-13425.000,1,L,1,OSH000001223363,OSH-1223363,2,CR,CONTG,-13425.000,08012018,06252018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,13425.000,7350,1290000,0138000000,73504025,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13224,08012018,B,-14030.000,1,L,1,OSH000001290778,OSH-1290778,2,CR,CONTG,-14030.000,08012018,06212018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-14030.000,7350,1209400,,73504059,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13224,08012018,B,-14030.000,1,L,1,OSH000001290778,OSH-1290778,2,CR,CONTG,-14030.000,08012018,06212018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,14030.000,7350,1290000,0138000000,73504059,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13225,08012018,B,-5280.000,1,L,1,OSH000001249049,OSH-1249049,2,CR,CONTG,-5280.000,08012018,06212018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-5280.000,7350,1209400,,73504502,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13225,08012018,B,-5280.000,1,L,1,OSH000001249049,OSH-1249049,2,CR,CONTG,-5280.000,08012018,06212018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,1,U,5280.000,7350,1290000,0138000000,73504502,,2017,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,OSHAINF13226,08012018,B,-30000.000,1,L,1,OSH000001058134,OSH-1058134,3,CR,AROT,-30000.000,08012018,03142018,NET15,,,ACCTDOSH,,,,N,,,,N,,,1,,,,,100,A,-30000.000,7350,1209900,,73504014,,2015,0001,,,,,,,000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
